HAYA_ID|GESTOR|USUARIO
7230304|HAYAGBOINM|irosado
7230305|HAYAGBOINM|irosado
7230306|HAYAGBOINM|irosado
7230307|HAYAGBOINM|irosado
7230308|HAYAGBOINM|irosado
7230309|HAYAGBOINM|irosado
7230310|HAYAGBOINM|irosado
7230311|HAYAGBOINM|irosado
7230312|HAYAGBOINM|irosado
7230313|HAYAGBOINM|irosado
7230314|HAYAGBOINM|irosado
7230315|HAYAGBOINM|irosado
7230316|HAYAGBOINM|scampillo
7230317|HAYAGBOINM|scampillo
7230318|HAYAGBOINM|scampillo
7230319|HAYAGBOINM|scampillo
7230320|HAYAGBOINM|scampillo
7230321|HAYAGBOINM|scampillo
7230322|HAYAGBOINM|scampillo
7230323|HAYAGBOINM|scampillo
7230324|HAYAGBOINM|scampillo
7230325|HAYAGBOINM|scampillo
7230326|HAYAGBOINM|scampillo
7230327|HAYAGBOINM|scampillo
7230328|HAYAGBOINM|scampillo
7230329|HAYAGBOINM|scampillo
7230330|HAYAGBOINM|scampillo
7288644|HAYAGBOINM|scampillo
7230331|HAYAGBOINM|scampillo
7230332|HAYAGBOINM|scampillo
7230333|HAYAGBOINM|scampillo
7230334|HAYAGBOINM|scampillo
7288645|HAYAGBOINM|scampillo
7230335|HAYAGBOINM|scampillo
7230336|HAYAGBOINM|scampillo
7230337|HAYAGBOINM|scampillo
7230338|HAYAGBOINM|scampillo
7230339|HAYAGBOINM|scampillo
7230340|HAYAGBOINM|scampillo
7230341|HAYAGBOINM|scampillo
7230342|HAYAGBOINM|scampillo
7230343|HAYAGBOINM|scampillo
7230344|HAYAGBOINM|scampillo
7230345|HAYAGBOINM|scampillo
7288646|HAYAGBOINM|scampillo
7230346|HAYAGBOINM|scampillo
7230347|HAYAGBOINM|scampillo
7230348|HAYAGBOINM|scampillo
7230349|HAYAGBOINM|scampillo
7230350|HAYAGBOINM|scampillo
7230351|HAYAGBOINM|scampillo
7230352|HAYAGBOINM|scampillo
7230353|HAYAGBOINM|irosado
7230354|HAYAGBOINM|scampillo
7230355|HAYAGBOINM|irosado
7288647|HAYAGBOINM|scampillo
7230356|HAYAGBOINM|scampillo
7230357|HAYAGBOINM|scampillo
7230358|HAYAGBOINM|scampillo
7230359|HAYAGBOINM|scampillo
7230360|HAYAGBOINM|scampillo
7230361|HAYAGBOINM|scampillo
7230362|HAYAGBOINM|scampillo
7230363|HAYAGBOINM|scampillo
7230364|HAYAGBOINM|irosado
7230365|HAYAGBOINM|irosado
7230366|HAYAGBOINM|irosado
7230367|HAYAGBOINM|irosado
7230368|HAYAGBOINM|irosado
7230369|HAYAGBOINM|irosado
7230370|HAYAGBOINM|irosado
7230371|HAYAGBOINM|irosado
7230372|HAYAGBOINM|irosado
7230373|HAYAGBOINM|irosado
7230374|HAYAGBOINM|irosado
7232971|HAYAGBOINM|irosado
7230375|HAYAGBOINM|scampillo
7230376|HAYAGBOINM|scampillo
7230377|HAYAGBOINM|scampillo
7230378|HAYAGBOINM|scampillo
7230379|HAYAGBOINM|scampillo
7230380|HAYAGBOINM|scampillo
7230381|HAYAGBOINM|scampillo
7230382|HAYAGBOINM|scampillo
7230383|HAYAGBOINM|scampillo
7230384|HAYAGBOINM|scampillo
7230385|HAYAGBOINM|scampillo
7230386|HAYAGBOINM|scampillo
7233198|HAYAGBOINM|irosado
7230387|HAYAGBOINM|scampillo
7283364|HAYAGBOINM|scampillo
7230388|HAYAGBOINM|scampillo
7230389|HAYAGBOINM|scampillo
7230390|HAYAGBOINM|scampillo
7230391|HAYAGBOINM|scampillo
7230392|HAYAGBOINM|scampillo
7230393|HAYAGBOINM|scampillo
7230394|HAYAGBOINM|scampillo
7230395|HAYAGBOINM|scampillo
7230396|HAYAGBOINM|scampillo
7230397|HAYAGBOINM|scampillo
7233807|HAYAGBOINM|dlopezpintor
7230398|HAYAGBOINM|scampillo
7230399|HAYAGBOINM|scampillo
7230400|HAYAGBOINM|scampillo
7230401|HAYAGBOINM|scampillo
7230402|HAYAGBOINM|dlopezpintor
7230403|HAYAGBOINM|dlopezpintor
7230404|HAYAGBOINM|dlopezpintor
7230405|HAYAGBOINM|scampillo
7288648|HAYAGBOINM|scampillo
7230406|HAYAGBOINM|scampillo
7230407|HAYAGBOINM|scampillo
7288649|HAYAGBOINM|scampillo
7230408|HAYAGBOINM|dlopezpintor
7230409|HAYAGBOINM|dlopezpintor
7230410|HAYAGBOINM|dlopezpintor
7230411|HAYAGBOINM|dlopezpintor
7233828|HAYAGBOINM|dlopezpintor
7230412|HAYAGBOINM|scampillo
7230413|HAYAGBOINM|scampillo
7230414|HAYAGBOINM|scampillo
7230415|HAYAGBOINM|scampillo
7230416|HAYAGBOINM|scampillo
7230417|HAYAGBOINM|scampillo
7230418|HAYAGBOINM|scampillo
7230419|HAYAGBOINM|scampillo
7230420|HAYAGBOINM|scampillo
7230421|HAYAGBOINM|scampillo
7230422|HAYAGBOINM|scampillo
7230423|HAYAGBOINM|scampillo
7230424|HAYAGBOINM|scampillo
7230425|HAYAGBOINM|scampillo
7230426|HAYAGBOINM|scampillo
7230427|HAYAGBOINM|scampillo
7230428|HAYAGBOINM|scampillo
7230429|HAYAGBOINM|scampillo
7230430|HAYAGBOINM|scampillo
7230431|HAYAGBOINM|scampillo
7230432|HAYAGBOINM|scampillo
7230433|HAYAGBOINM|scampillo
7230434|HAYAGBOINM|scampillo
7230435|HAYAGBOINM|scampillo
7230436|HAYAGBOINM|scampillo
7230437|HAYAGBOINM|scampillo
7230438|HAYAGBOINM|scampillo
7230439|HAYAGBOINM|scampillo
7230440|HAYAGBOINM|scampillo
7230441|HAYAGBOINM|scampillo
7230442|HAYAGBOINM|scampillo
7230443|HAYAGBOINM|dlopezpintor
7230444|HAYAGBOINM|dlopezpintor
7230445|HAYAGBOINM|dlopezpintor
7230446|HAYAGBOINM|dlopezpintor
7230447|HAYAGBOINM|scampillo
7230448|HAYAGBOINM|scampillo
7230449|HAYAGBOINM|scampillo
7230450|HAYAGBOINM|scampillo
7230451|HAYAGBOINM|scampillo
7230452|HAYAGBOINM|scampillo
7230453|HAYAGBOINM|scampillo
7230454|HAYAGBOINM|scampillo
7288651|HAYAGBOINM|scampillo
7230455|HAYAGBOINM|scampillo
7230456|HAYAGBOINM|irosado
7230457|HAYAGBOINM|scampillo
7230458|HAYAGBOINM|scampillo
7230459|HAYAGBOINM|scampillo
7230460|HAYAGBOINM|scampillo
7230461|HAYAGBOINM|scampillo
7230462|HAYAGBOINM|scampillo
7230463|HAYAGBOINM|scampillo
7230464|HAYAGBOINM|scampillo
7230465|HAYAGBOINM|irosado
7230466|HAYAGBOINM|irosado
7230467|HAYAGBOINM|irosado
7230468|HAYAGBOINM|irosado
7230469|HAYAGBOINM|irosado
7230470|HAYAGBOINM|irosado
7230471|HAYAGBOINM|irosado
7230472|HAYAGBOINM|irosado
7230473|HAYAGBOINM|irosado
7230474|HAYAGBOINM|irosado
7230475|HAYAGBOINM|irosado
7230476|HAYAGBOINM|irosado
7230477|HAYAGBOINM|irosado
7230478|HAYAGBOINM|irosado
7230479|HAYAGBOINM|irosado
7230480|HAYAGBOINM|irosado
7230481|HAYAGBOINM|irosado
7230482|HAYAGBOINM|irosado
7230483|HAYAGBOINM|irosado
7230484|HAYAGBOINM|irosado
7230485|HAYAGBOINM|irosado
7230486|HAYAGBOINM|irosado
7230487|HAYAGBOINM|irosado
7230488|HAYAGBOINM|irosado
7230489|HAYAGBOINM|irosado
7230490|HAYAGBOINM|irosado
7230491|HAYAGBOINM|irosado
7230492|HAYAGBOINM|irosado
7230493|HAYAGBOINM|irosado
7230494|HAYAGBOINM|irosado
7230495|HAYAGBOINM|irosado
7230496|HAYAGBOINM|scampillo
7234564|HAYAGBOINM|dlopezpintor
7234565|HAYAGBOINM|dlopezpintor
7230497|HAYAGBOINM|irosado
7230498|HAYAGBOINM|irosado
7230499|HAYAGBOINM|scampillo
7230500|HAYAGBOINM|scampillo
7234754|HAYAGBOINM|dlopezpintor
7230501|HAYAGBOINM|scampillo
7230502|HAYAGBOINM|scampillo
7235136|HAYAGBOINM|irosado
7230503|HAYAGBOINM|scampillo
7230504|HAYAGBOINM|scampillo
7230505|HAYAGBOINM|scampillo
7230506|HAYAGBOINM|scampillo
7230507|HAYAGBOINM|scampillo
7230508|HAYAGBOINM|scampillo
7230509|HAYAGBOINM|scampillo
7230510|HAYAGBOINM|scampillo
7235330|HAYAGBOINM|dlopezpintor
7235332|HAYAGBOINM|irosado
7235333|HAYAGBOINM|irosado
7230511|HAYAGBOINM|scampillo
7230512|HAYAGBOINM|scampillo
7230513|HAYAGBOINM|scampillo
7230514|HAYAGBOINM|scampillo
7230515|HAYAGBOINM|scampillo
7230516|HAYAGBOINM|scampillo
7230517|HAYAGBOINM|scampillo
7230518|HAYAGBOINM|scampillo
7235679|HAYAGBOINM|dlopezpintor
7235710|HAYAGBOINM|dlopezpintor
7230519|HAYAGBOINM|scampillo
7230520|HAYAGBOINM|scampillo
7230521|HAYAGBOINM|scampillo
7230522|HAYAGBOINM|scampillo
7230523|HAYAGBOINM|scampillo
7230524|HAYAGBOINM|scampillo
7230525|HAYAGBOINM|scampillo
7230526|HAYAGBOINM|scampillo
7230527|HAYAGBOINM|scampillo
7230528|HAYAGBOINM|scampillo
7230529|HAYAGBOINM|scampillo
7230530|HAYAGBOINM|scampillo
7230531|HAYAGBOINM|scampillo
7230532|HAYAGBOINM|scampillo
7230533|HAYAGBOINM|scampillo
7230534|HAYAGBOINM|scampillo
7230535|HAYAGBOINM|scampillo
7230536|HAYAGBOINM|scampillo
7230537|HAYAGBOINM|scampillo
7230538|HAYAGBOINM|scampillo
7230539|HAYAGBOINM|scampillo
7230540|HAYAGBOINM|scampillo
7230541|HAYAGBOINM|scampillo
7230542|HAYAGBOINM|scampillo
7230543|HAYAGBOINM|scampillo
7230544|HAYAGBOINM|scampillo
7230545|HAYAGBOINM|scampillo
7230546|HAYAGBOINM|scampillo
7230547|HAYAGBOINM|scampillo
7230548|HAYAGBOINM|scampillo
7230549|HAYAGBOINM|scampillo
7230550|HAYAGBOINM|scampillo
7230551|HAYAGBOINM|scampillo
7230552|HAYAGBOINM|scampillo
7230553|HAYAGBOINM|scampillo
7230554|HAYAGBOINM|scampillo
7230555|HAYAGBOINM|scampillo
7230556|HAYAGBOINM|scampillo
7230557|HAYAGBOINM|scampillo
7230558|HAYAGBOINM|scampillo
7230559|HAYAGBOINM|scampillo
7230560|HAYAGBOINM|scampillo
7230561|HAYAGBOINM|scampillo
7230562|HAYAGBOINM|scampillo
7230563|HAYAGBOINM|scampillo
7230564|HAYAGBOINM|scampillo
7230565|HAYAGBOINM|scampillo
7230566|HAYAGBOINM|scampillo
7230567|HAYAGBOINM|scampillo
7230568|HAYAGBOINM|scampillo
7230569|HAYAGBOINM|scampillo
7230570|HAYAGBOINM|scampillo
7230571|HAYAGBOINM|scampillo
7230572|HAYAGBOINM|scampillo
7230573|HAYAGBOINM|scampillo
7230574|HAYAGBOINM|scampillo
7236832|HAYAGBOINM|dlopezpintor
7230575|HAYAGBOINM|scampillo
7230576|HAYAGBOINM|scampillo
7230577|HAYAGBOINM|scampillo
7230578|HAYAGBOINM|scampillo
7230579|HAYAGBOINM|scampillo
7230580|HAYAGBOINM|scampillo
7230581|HAYAGBOINM|scampillo
7230582|HAYAGBOINM|scampillo
7230583|HAYAGBOINM|scampillo
7230584|HAYAGBOINM|scampillo
7230585|HAYAGBOINM|scampillo
7230586|HAYAGBOINM|scampillo
7230587|HAYAGBOINM|scampillo
7230588|HAYAGBOINM|scampillo
7230589|HAYAGBOINM|scampillo
7230590|HAYAGBOINM|scampillo
7230591|HAYAGBOINM|scampillo
7230592|HAYAGBOINM|scampillo
7230593|HAYAGBOINM|irosado
7230594|HAYAGBOINM|irosado
7230595|HAYAGBOINM|irosado
7230596|HAYAGBOINM|scampillo
7230597|HAYAGBOINM|irosado
7230598|HAYAGBOINM|irosado
7230599|HAYAGBOINM|scampillo
7230600|HAYAGBOINM|irosado
7230601|HAYAGBOINM|irosado
7230602|HAYAGBOINM|irosado
7230603|HAYAGBOINM|irosado
7230604|HAYAGBOINM|scampillo
7230605|HAYAGBOINM|irosado
7230606|HAYAGBOINM|irosado
7230607|HAYAGBOINM|scampillo
7230608|HAYAGBOINM|irosado
7230609|HAYAGBOINM|irosado
7230610|HAYAGBOINM|irosado
7230611|HAYAGBOINM|scampillo
7230612|HAYAGBOINM|irosado
7230613|HAYAGBOINM|irosado
7230614|HAYAGBOINM|scampillo
7230615|HAYAGBOINM|irosado
7230616|HAYAGBOINM|irosado
7230617|HAYAGBOINM|scampillo
7230618|HAYAGBOINM|irosado
7230619|HAYAGBOINM|irosado
7230620|HAYAGBOINM|irosado
7230621|HAYAGBOINM|irosado
7230622|HAYAGBOINM|scampillo
7238351|HAYAGBOINM|irosado
7238830|HAYAGBOINM|dlopezpintor
7239613|HAYAGBOINM|dlopezpintor
7239728|HAYAGBOINM|irosado
7230623|HAYAGBOINM|irosado
7230624|HAYAGBOINM|irosado
7230625|HAYAGBOINM|irosado
7240332|HAYAGBOINM|dlopezpintor
7230626|HAYAGBOINM|irosado
7230627|HAYAGBOINM|irosado
7230628|HAYAGBOINM|irosado
7230629|HAYAGBOINM|irosado
7230630|HAYAGBOINM|irosado
7230631|HAYAGBOINM|scampillo
7230632|HAYAGBOINM|scampillo
7230633|HAYAGBOINM|scampillo
7230634|HAYAGBOINM|scampillo
7230635|HAYAGBOINM|scampillo
7230636|HAYAGBOINM|scampillo
7230637|HAYAGBOINM|scampillo
7230638|HAYAGBOINM|scampillo
7230639|HAYAGBOINM|scampillo
7230640|HAYAGBOINM|scampillo
7230641|HAYAGBOINM|scampillo
7230642|HAYAGBOINM|scampillo
7230643|HAYAGBOINM|scampillo
7230644|HAYAGBOINM|scampillo
7230645|HAYAGBOINM|scampillo
7230646|HAYAGBOINM|scampillo
7230647|HAYAGBOINM|scampillo
7243183|HAYAGBOINM|irosado
7230648|HAYAGBOINM|scampillo
7230649|HAYAGBOINM|scampillo
7230650|HAYAGBOINM|scampillo
7230651|HAYAGBOINM|scampillo
7230652|HAYAGBOINM|scampillo
7230653|HAYAGBOINM|scampillo
7230654|HAYAGBOINM|scampillo
7230655|HAYAGBOINM|scampillo
7243401|HAYAGBOINM|irosado
7230656|HAYAGBOINM|scampillo
7230657|HAYAGBOINM|scampillo
7230658|HAYAGBOINM|scampillo
7230659|HAYAGBOINM|scampillo
7230660|HAYAGBOINM|scampillo
7230661|HAYAGBOINM|scampillo
7230662|HAYAGBOINM|scampillo
7230663|HAYAGBOINM|scampillo
7230664|HAYAGBOINM|scampillo
7230665|HAYAGBOINM|scampillo
7230666|HAYAGBOINM|scampillo
7230667|HAYAGBOINM|scampillo
7230668|HAYAGBOINM|scampillo
7230669|HAYAGBOINM|scampillo
7230670|HAYAGBOINM|scampillo
7230671|HAYAGBOINM|scampillo
7230672|HAYAGBOINM|scampillo
7230673|HAYAGBOINM|scampillo
7230674|HAYAGBOINM|scampillo
7230675|HAYAGBOINM|scampillo
7230676|HAYAGBOINM|scampillo
7230677|HAYAGBOINM|scampillo
7230678|HAYAGBOINM|scampillo
7230679|HAYAGBOINM|scampillo
7230680|HAYAGBOINM|scampillo
7230681|HAYAGBOINM|scampillo
7230682|HAYAGBOINM|scampillo
7230683|HAYAGBOINM|scampillo
7230684|HAYAGBOINM|scampillo
7230685|HAYAGBOINM|scampillo
7230686|HAYAGBOINM|scampillo
7230687|HAYAGBOINM|scampillo
7230688|HAYAGBOINM|scampillo
7230689|HAYAGBOINM|scampillo
7230690|HAYAGBOINM|scampillo
7230691|HAYAGBOINM|scampillo
7230692|HAYAGBOINM|scampillo
7230693|HAYAGBOINM|scampillo
7230694|HAYAGBOINM|scampillo
7230695|HAYAGBOINM|scampillo
7230696|HAYAGBOINM|scampillo
7230697|HAYAGBOINM|scampillo
7230698|HAYAGBOINM|scampillo
7230699|HAYAGBOINM|scampillo
7230700|HAYAGBOINM|scampillo
7230701|HAYAGBOINM|scampillo
7230702|HAYAGBOINM|scampillo
7230703|HAYAGBOINM|scampillo
7230704|HAYAGBOINM|scampillo
7230705|HAYAGBOINM|scampillo
7230706|HAYAGBOINM|scampillo
7230707|HAYAGBOINM|scampillo
7230708|HAYAGBOINM|scampillo
7230709|HAYAGBOINM|scampillo
7230710|HAYAGBOINM|scampillo
