HAYA_ID|GESTOR|USUARIO
7273491|SUALQ|vhernandez
7278014|SUALQ|vhernandez
7278409|SUALQ|vhernandez
7283030|SUALQ|vhernandez
7283041|SUALQ|vhernandez
7283047|SUALQ|vhernandez
7283054|SUALQ|vhernandez
7283056|SUALQ|vhernandez
7283058|SUALQ|vhernandez
7283067|SUALQ|vhernandez
7283089|SUALQ|vhernandez
7283094|SUALQ|vhernandez
7283095|SUALQ|vhernandez
7283106|SUALQ|vhernandez
7283116|SUALQ|vhernandez
7283121|SUALQ|vhernandez
7283125|SUALQ|vhernandez
7283128|SUALQ|vhernandez
7283143|SUALQ|vhernandez
7288568|SUALQ|vhernandez
7283207|SUALQ|vhernandez
7283212|SUALQ|vhernandez
7283213|SUALQ|vhernandez
7283217|SUALQ|vhernandez
7283223|SUALQ|vhernandez
7283224|SUALQ|vhernandez
7283229|SUALQ|vhernandez
7283246|SUALQ|vhernandez
7283251|SUALQ|vhernandez
7283256|SUALQ|vhernandez
7283258|SUALQ|vhernandez
7283263|SUALQ|vhernandez
7283267|SUALQ|vhernandez
7283272|SUALQ|vhernandez
7283273|SUALQ|vhernandez
7283274|SUALQ|vhernandez
7283285|SUALQ|vhernandez
7283286|SUALQ|vhernandez
7283289|SUALQ|vhernandez
7283293|SUALQ|vhernandez
7283301|SUALQ|vhernandez
7283305|SUALQ|vhernandez
7283307|SUALQ|vhernandez
7283314|SUALQ|vhernandez
7283317|SUALQ|vhernandez
7283320|SUALQ|vhernandez
7283326|SUALQ|vhernandez
7283327|SUALQ|vhernandez
7283328|SUALQ|vhernandez
7283329|SUALQ|vhernandez
7283331|SUALQ|vhernandez
7283333|SUALQ|vhernandez
7283352|SUALQ|vhernandez
7283360|SUALQ|vhernandez
7283361|SUALQ|vhernandez
7231070|SUALQ|vhernandez
7231075|SUALQ|vhernandez
7231079|SUALQ|vhernandez
7231095|SUALQ|vhernandez
7231110|SUALQ|vhernandez
7231115|SUALQ|vhernandez
7231116|SUALQ|vhernandez
7231133|SUALQ|vhernandez
7231155|SUALQ|vhernandez
7231159|SUALQ|vhernandez
7231161|SUALQ|vhernandez
7231166|SUALQ|vhernandez
7231167|SUALQ|vhernandez
7231181|SUALQ|vhernandez
7231188|SUALQ|vhernandez
7231198|SUALQ|vhernandez
7231202|SUALQ|vhernandez
7231210|SUALQ|vhernandez
7231212|SUALQ|vhernandez
7231215|SUALQ|vhernandez
7231220|SUALQ|vhernandez
7231237|SUALQ|vhernandez
7231238|SUALQ|vhernandez
7231252|SUALQ|vhernandez
7231262|SUALQ|vhernandez
7231263|SUALQ|vhernandez
7231267|SUALQ|vhernandez
7231278|SUALQ|vhernandez
7231280|SUALQ|vhernandez
7231289|SUALQ|vhernandez
7231291|SUALQ|vhernandez
7231296|SUALQ|vhernandez
7231305|SUALQ|vhernandez
7231308|SUALQ|vhernandez
7283396|SUALQ|vhernandez
7231310|SUALQ|vhernandez
7231312|SUALQ|vhernandez
7231317|SUALQ|vhernandez
7231326|SUALQ|vhernandez
7231331|SUALQ|vhernandez
7231336|SUALQ|vhernandez
7231340|SUALQ|vhernandez
7231346|SUALQ|vhernandez
7231348|SUALQ|vhernandez
7231352|SUALQ|vhernandez
7231355|SUALQ|vhernandez
7231357|SUALQ|vhernandez
7231359|SUALQ|vhernandez
7231360|SUALQ|vhernandez
7231366|SUALQ|vhernandez
7231368|SUALQ|vhernandez
7231371|SUALQ|vhernandez
7231373|SUALQ|vhernandez
7231379|SUALQ|vhernandez
7231401|SUALQ|vhernandez
7231413|SUALQ|vhernandez
7231414|SUALQ|vhernandez
7231427|SUALQ|vhernandez
7231430|SUALQ|vhernandez
7231441|SUALQ|vhernandez
7231452|SUALQ|vhernandez
7231470|SUALQ|vhernandez
7231471|SUALQ|vhernandez
7231476|SUALQ|vhernandez
7231477|SUALQ|vhernandez
7231479|SUALQ|vhernandez
7231480|SUALQ|vhernandez
7231482|SUALQ|vhernandez
7231487|SUALQ|vhernandez
7231488|SUALQ|vhernandez
7231489|SUALQ|vhernandez
7231491|SUALQ|vhernandez
7231492|SUALQ|vhernandez
7231499|SUALQ|vhernandez
7231500|SUALQ|vhernandez
7231502|SUALQ|vhernandez
7231510|SUALQ|vhernandez
7231511|SUALQ|vhernandez
7231573|SUALQ|vhernandez
7231578|SUALQ|vhernandez
7231589|SUALQ|vhernandez
7231592|SUALQ|vhernandez
7231598|SUALQ|vhernandez
7231605|SUALQ|vhernandez
7231606|SUALQ|vhernandez
7231611|SUALQ|vhernandez
7231614|SUALQ|vhernandez
7231618|SUALQ|vhernandez
7231621|SUALQ|vhernandez
7231622|SUALQ|vhernandez
7231627|SUALQ|vhernandez
7231639|SUALQ|vhernandez
7231640|SUALQ|vhernandez
7231656|SUALQ|vhernandez
7231657|SUALQ|vhernandez
7231661|SUALQ|vhernandez
7231663|SUALQ|vhernandez
7231676|SUALQ|vhernandez
7231707|SUALQ|vhernandez
7231716|SUALQ|vhernandez
7231719|SUALQ|vhernandez
7231726|SUALQ|vhernandez
7231727|SUALQ|vhernandez
7231728|SUALQ|vhernandez
7231731|SUALQ|vhernandez
7231736|SUALQ|vhernandez
7231741|SUALQ|vhernandez
7231750|SUALQ|vhernandez
7231753|SUALQ|vhernandez
7231755|SUALQ|vhernandez
7231759|SUALQ|vhernandez
7231764|SUALQ|vhernandez
7231772|SUALQ|vhernandez
7231773|SUALQ|vhernandez
7231774|SUALQ|vhernandez
7231775|SUALQ|vhernandez
7231776|SUALQ|vhernandez
7231777|SUALQ|vhernandez
7231778|SUALQ|vhernandez
7231779|SUALQ|vhernandez
7231780|SUALQ|vhernandez
7231781|SUALQ|vhernandez
7231782|SUALQ|vhernandez
7231784|SUALQ|vhernandez
7231785|SUALQ|vhernandez
7231786|SUALQ|vhernandez
7231787|SUALQ|vhernandez
7231788|SUALQ|vhernandez
7231789|SUALQ|vhernandez
7231790|SUALQ|vhernandez
7231791|SUALQ|vhernandez
7231793|SUALQ|vhernandez
7231794|SUALQ|vhernandez
7231795|SUALQ|vhernandez
7231796|SUALQ|vhernandez
7231797|SUALQ|vhernandez
7231798|SUALQ|vhernandez
7231799|SUALQ|vhernandez
7231800|SUALQ|vhernandez
7231801|SUALQ|vhernandez
7231802|SUALQ|vhernandez
7231803|SUALQ|vhernandez
7231804|SUALQ|vhernandez
7231805|SUALQ|vhernandez
7231806|SUALQ|vhernandez
7231807|SUALQ|vhernandez
7231808|SUALQ|vhernandez
7231810|SUALQ|vhernandez
7231812|SUALQ|vhernandez
7231820|SUALQ|vhernandez
7231821|SUALQ|vhernandez
7231823|SUALQ|vhernandez
7231825|SUALQ|vhernandez
7231826|SUALQ|vhernandez
7231829|SUALQ|vhernandez
7231843|SUALQ|vhernandez
7231847|SUALQ|vhernandez
